source,destination,protocol,chunkSize,tCount,fileSize,retransmits,connectTime,requestTime,receiveTime
192.168.0.1,www.tiktok.com,HTTP/1.0,366,11,419,2,0.000508,0.000047,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,366,11,419,2,0.000525,0.000049,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,367,11,419,2,0.000546,0.000045,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.1,367,11,419,2,0.000538,0.000046,0.000012
192.168.0.1,www.tiktok.com,HTTP/1.0,368,11,419,2,0.000564,0.000053,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,368,11,419,2,0.000490,0.000038,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.0,369,11,419,2,0.000541,0.000050,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.1,369,11,419,2,0.000504,0.000046,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,370,11,419,2,0.000585,0.000051,0.000013
192.168.0.1,www.tiktok.com,HTTP/1.1,370,11,419,2,0.000928,0.000047,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,371,11,419,2,0.000513,0.000054,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.1,371,11,419,2,0.000535,0.000047,0.000011
192.168.0.1,www.tiktok.com,HTTP/1.0,372,11,419,2,0.000537,0.000059,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,372,11,419,2,0.000510,0.000049,0.000011
192.168.0.1,www.tiktok.com,HTTP/1.0,373,11,419,2,0.000543,0.000048,0.000011
192.168.0.1,www.tiktok.com,HTTP/1.1,373,11,419,2,0.000540,0.000048,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,374,11,419,2,0.000526,0.000047,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,374,11,419,2,0.000523,0.000051,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.0,375,11,419,2,0.000664,0.000058,0.000012
192.168.0.1,www.tiktok.com,HTTP/1.1,375,11,419,2,0.000524,0.000046,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.0,376,11,419,2,0.000533,0.000065,0.000011
192.168.0.1,www.tiktok.com,HTTP/1.1,376,11,419,2,0.000507,0.000043,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,377,11,419,2,0.000517,0.000047,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.1,377,11,419,2,0.000532,0.000045,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.0,378,11,419,2,0.000534,0.000048,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.1,378,11,419,2,0.000526,0.000046,0.000016
192.168.0.1,www.tiktok.com,HTTP/1.0,379,11,419,2,0.000587,0.000046,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,379,11,419,2,0.000518,0.000046,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.0,380,11,419,2,0.000520,0.000039,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,380,11,419,2,0.000531,0.000048,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.0,381,11,419,2,0.000515,0.000046,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,381,11,419,2,0.000520,0.000063,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,382,11,419,2,0.000527,0.000047,0.000011
192.168.0.1,www.tiktok.com,HTTP/1.1,382,11,419,2,0.000510,0.000049,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.0,383,11,419,2,0.000539,0.000055,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,383,11,419,2,0.000510,0.000046,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.0,384,11,419,2,0.000537,0.000067,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,384,11,419,2,0.000514,0.000046,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.0,385,11,419,2,0.000528,0.000047,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.1,385,11,419,2,0.000541,0.000047,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,386,11,419,2,0.000522,0.000048,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.1,386,11,419,2,0.000512,0.000038,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,387,11,419,2,0.000533,0.000052,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.1,387,11,419,2,0.000502,0.000046,0.000018
192.168.0.1,www.tiktok.com,HTTP/1.0,388,11,419,2,0.000503,0.000046,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,388,11,419,2,0.000499,0.000049,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,389,11,419,2,0.000556,0.000046,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.1,389,11,419,2,0.000530,0.000046,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.0,390,11,419,2,0.000527,0.000050,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,390,11,419,2,0.000503,0.000047,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.0,391,11,419,2,0.000514,0.000046,0.000011
192.168.0.1,www.tiktok.com,HTTP/1.1,391,11,419,2,0.000545,0.000053,0.000011
192.168.0.1,www.tiktok.com,HTTP/1.0,392,11,419,2,0.000534,0.000049,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,392,11,419,2,0.000524,0.000052,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,393,11,419,2,0.000514,0.000048,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,393,11,419,2,0.000510,0.000046,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.0,394,11,418,2,0.000571,0.000038,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,394,11,418,2,0.000534,0.000048,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.0,395,11,418,2,0.000557,0.000037,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.1,395,11,418,2,0.000541,0.000045,0.000012
192.168.0.1,www.tiktok.com,HTTP/1.0,396,11,418,2,0.000538,0.000048,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.1,396,11,418,2,0.000566,0.000047,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,397,11,418,2,0.000547,0.000048,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.1,397,11,418,2,0.000581,0.000045,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.0,398,11,418,2,0.000554,0.000046,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,398,11,418,2,0.000582,0.000047,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.0,399,11,418,2,0.000706,0.000052,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,399,11,418,2,0.000514,0.000047,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,400,11,418,2,0.000613,0.000047,0.000007
192.168.0.1,www.tiktok.com,HTTP/1.1,400,11,418,2,0.000557,0.000048,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,401,11,418,2,0.000534,0.000054,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,401,11,418,2,0.000535,0.000053,0.000012
192.168.0.1,www.tiktok.com,HTTP/1.0,402,11,418,2,0.000593,0.000047,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,402,11,418,2,0.000514,0.000057,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,403,11,418,2,0.000535,0.000040,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,403,11,418,2,0.000529,0.000058,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.0,404,10,418,2,0.000522,0.000062,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.1,404,10,418,2,0.000536,0.000048,0.000011
192.168.0.1,www.tiktok.com,HTTP/1.0,405,10,418,2,0.001041,0.000048,0.000011
192.168.0.1,www.tiktok.com,HTTP/1.1,405,10,418,2,0.000644,0.000049,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,406,10,418,2,0.000741,0.000045,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.1,406,10,418,2,0.000547,0.000055,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.0,407,10,418,2,0.000483,0.000037,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,407,10,418,2,0.000527,0.000065,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.0,408,10,418,2,0.000524,0.000047,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,408,10,418,2,0.000508,0.000048,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,409,10,418,2,0.000515,0.000047,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,409,10,418,2,0.000501,0.000045,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.0,410,11,418,2,0.000538,0.000046,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,410,11,418,2,0.000511,0.000047,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.0,411,10,418,2,0.000543,0.000047,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,411,10,418,2,0.000502,0.000045,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,412,10,418,2,0.000521,0.000047,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,412,10,418,2,0.000509,0.000045,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,413,10,418,2,0.000588,0.000047,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,413,10,418,2,0.000525,0.000048,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,414,10,418,2,0.000534,0.000055,0.000011
192.168.0.1,www.tiktok.com,HTTP/1.1,414,10,418,2,0.000538,0.000050,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,415,10,418,2,0.000520,0.000045,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.1,415,10,418,2,0.000561,0.000028,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,416,10,418,2,0.000518,0.000047,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,416,10,418,2,0.000516,0.000047,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.0,417,11,418,2,0.000550,0.000048,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.1,417,11,418,2,0.000520,0.000050,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,418,11,418,1,0.000548,0.000048,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,418,11,418,1,0.000564,0.000075,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,419,11,418,2,0.000559,0.000052,0.000011
192.168.0.1,www.tiktok.com,HTTP/1.1,419,11,418,2,0.000533,0.000048,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.0,420,11,418,2,0.000526,0.000047,0.000007
192.168.0.1,www.tiktok.com,HTTP/1.1,420,11,418,2,0.000528,0.000048,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,421,11,418,2,0.000546,0.000048,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.1,421,11,418,2,0.000503,0.000039,0.000007
192.168.0.1,www.tiktok.com,HTTP/1.0,422,11,418,2,0.000544,0.000051,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,422,11,418,2,0.000651,0.000047,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.0,423,11,418,2,0.000616,0.000047,0.000007
192.168.0.1,www.tiktok.com,HTTP/1.1,423,11,418,2,0.000527,0.000046,0.000017
192.168.0.1,www.tiktok.com,HTTP/1.0,424,11,418,2,0.000532,0.000047,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,424,11,418,2,0.000535,0.000063,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.0,425,11,418,2,0.000512,0.000039,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,425,11,418,2,0.000698,0.000048,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.0,426,11,418,2,0.000519,0.000039,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,426,11,418,2,0.000535,0.000055,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.0,427,11,418,2,0.000537,0.000046,0.000007
192.168.0.1,www.tiktok.com,HTTP/1.1,427,11,418,2,0.000507,0.000046,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.0,428,11,418,2,0.000565,0.000066,0.000007
192.168.0.1,www.tiktok.com,HTTP/1.1,428,11,418,2,0.000532,0.000066,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.0,429,11,418,2,0.000495,0.000040,0.000007
192.168.0.1,www.tiktok.com,HTTP/1.1,429,11,418,2,0.000536,0.000048,0.000012
192.168.0.1,www.tiktok.com,HTTP/1.0,430,11,418,2,0.000567,0.000048,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,430,11,418,2,0.000575,0.000039,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.0,431,11,418,2,0.000557,0.000050,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,431,11,418,2,0.000521,0.000047,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.0,432,11,418,2,0.000536,0.000058,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,432,11,418,2,0.000567,0.000047,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.0,433,11,418,2,0.000539,0.000048,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.1,433,11,418,2,0.000520,0.000048,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,434,11,418,2,0.000538,0.000050,0.000011
192.168.0.1,www.tiktok.com,HTTP/1.1,434,11,418,2,0.000523,0.000048,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.0,435,11,418,2,0.000509,0.000053,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,435,11,418,2,0.000542,0.000047,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.0,436,11,418,2,0.000485,0.000037,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,436,11,418,2,0.000538,0.000046,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,437,11,418,2,0.000613,0.000049,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,437,11,418,2,0.000533,0.000056,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.0,438,11,418,2,0.000493,0.000038,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,438,11,418,2,0.000528,0.000039,0.000011
192.168.0.1,www.tiktok.com,HTTP/1.0,439,11,418,2,0.000566,0.000052,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,439,11,418,2,0.000584,0.000048,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.0,440,11,418,2,0.000516,0.000047,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,440,11,418,2,0.000546,0.000049,0.000021
192.168.0.1,www.tiktok.com,HTTP/1.0,441,11,418,2,0.000533,0.000047,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.1,441,11,418,2,0.000589,0.000078,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,442,11,418,2,0.000548,0.000046,0.000007
192.168.0.1,www.tiktok.com,HTTP/1.1,442,11,418,2,0.000642,0.000048,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.0,443,11,418,2,0.000500,0.000053,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,443,11,418,2,0.000556,0.000046,0.000011
192.168.0.1,www.tiktok.com,HTTP/1.0,444,11,418,2,0.000589,0.000055,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.1,444,11,418,2,0.000517,0.000047,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.0,445,11,418,2,0.000497,0.000039,0.000007
192.168.0.1,www.tiktok.com,HTTP/1.1,445,11,418,2,0.000535,0.000046,0.000007
192.168.0.1,www.tiktok.com,HTTP/1.0,446,11,418,2,0.000525,0.000047,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,446,11,418,2,0.000548,0.000046,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.0,447,11,418,2,0.000538,0.000046,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,447,11,418,2,0.000538,0.000060,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,448,11,418,2,0.000519,0.000049,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,448,11,418,2,0.000581,0.000046,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,449,11,418,2,0.000583,0.000049,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,449,11,418,2,0.000540,0.000047,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.0,450,11,418,2,0.000596,0.000053,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.1,450,11,418,2,0.000604,0.000048,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.0,451,11,418,2,0.000515,0.000051,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,451,11,418,2,0.000476,0.000039,0.000029
192.168.0.1,www.tiktok.com,HTTP/1.0,452,11,418,2,0.000578,0.000048,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,452,11,418,2,0.000530,0.000040,0.000021
192.168.0.1,www.tiktok.com,HTTP/1.0,453,11,418,2,0.000545,0.000049,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,453,11,418,2,0.000523,0.000050,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,454,11,418,2,0.000533,0.000046,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,454,11,418,2,0.000550,0.000049,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,455,11,418,2,0.000535,0.000046,0.000007
192.168.0.1,www.tiktok.com,HTTP/1.1,455,11,418,2,0.000538,0.000047,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,456,11,418,2,0.000518,0.000050,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,456,11,418,2,0.000563,0.000047,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,457,11,418,2,0.000620,0.000048,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,457,11,418,2,0.000560,0.000047,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.0,458,11,418,2,0.000550,0.000047,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,458,11,418,2,0.000544,0.000049,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,459,11,418,2,0.000496,0.000038,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,459,11,418,2,0.000536,0.000048,0.000011
192.168.0.1,www.tiktok.com,HTTP/1.0,460,11,418,2,0.000542,0.000048,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,460,11,418,2,0.000547,0.000047,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.0,461,11,418,2,0.000526,0.000051,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,461,11,418,2,0.000933,0.000048,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,462,11,418,2,0.000525,0.000046,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,462,11,418,2,0.000620,0.000049,0.000007
192.168.0.1,www.tiktok.com,HTTP/1.0,463,11,418,2,0.000521,0.000047,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,463,11,418,2,0.000494,0.000047,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,464,11,418,2,0.000554,0.000053,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,464,11,418,2,0.000504,0.000048,0.000027
192.168.0.1,www.tiktok.com,HTTP/1.0,465,11,418,2,0.000513,0.000051,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,465,11,418,2,0.000577,0.000057,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,466,11,418,2,0.000539,0.000051,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,466,11,418,2,0.000539,0.000046,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.0,467,11,418,2,0.000595,0.000047,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,467,11,418,2,0.000556,0.000049,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.0,468,11,418,2,0.000535,0.000054,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,468,11,418,2,0.000545,0.000062,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.0,469,11,418,2,0.000522,0.000047,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,469,11,418,2,0.000497,0.000050,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,470,11,418,2,0.000550,0.000047,0.000007
192.168.0.1,www.tiktok.com,HTTP/1.1,470,11,418,2,0.000533,0.000049,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,471,11,418,2,0.000580,0.000048,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,471,11,418,2,0.000547,0.000048,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.0,472,11,418,2,0.000600,0.000048,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.1,472,11,418,2,0.000820,0.000053,0.000011
192.168.0.1,www.tiktok.com,HTTP/1.0,473,11,418,2,0.000522,0.000050,0.000007
192.168.0.1,www.tiktok.com,HTTP/1.1,473,11,418,2,0.000969,0.000047,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.0,474,11,418,2,0.000569,0.000049,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,474,11,418,2,0.000516,0.000047,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,475,11,418,2,0.000560,0.000049,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,475,11,418,2,0.000556,0.000047,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.0,476,11,418,2,0.000522,0.000046,0.000019
192.168.0.1,www.tiktok.com,HTTP/1.1,476,11,418,2,0.000862,0.000063,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.0,477,11,418,2,0.000613,0.000050,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.1,477,11,418,2,0.000512,0.000047,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,478,11,418,2,0.000532,0.000047,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,478,11,418,2,0.000517,0.000046,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,479,11,418,2,0.000532,0.000047,0.000014
192.168.0.1,www.tiktok.com,HTTP/1.1,479,11,418,2,0.000543,0.000047,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.0,480,11,418,2,0.000569,0.000077,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,480,11,418,2,0.000516,0.000048,0.000007
192.168.0.1,www.tiktok.com,HTTP/1.0,481,11,418,2,0.000510,0.000050,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.1,481,11,418,2,0.000526,0.000039,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,482,11,418,2,0.000552,0.000049,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.1,482,11,418,2,0.000526,0.000044,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.0,483,11,418,2,0.000579,0.000051,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,483,11,418,2,0.000933,0.000059,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.0,484,11,418,2,0.000527,0.000053,0.000022
192.168.0.1,www.tiktok.com,HTTP/1.1,484,11,418,2,0.000514,0.000049,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.0,485,11,418,2,0.000557,0.000056,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,485,11,418,2,0.000548,0.000056,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,486,11,418,2,0.000547,0.000050,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,486,11,418,2,0.000538,0.000052,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.0,487,11,418,2,0.000531,0.000046,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,487,11,418,2,0.000567,0.000047,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.0,488,11,418,2,0.000540,0.000068,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.1,488,11,418,2,0.000569,0.000049,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,489,11,418,2,0.000609,0.000057,0.000011
192.168.0.1,www.tiktok.com,HTTP/1.1,489,11,418,2,0.000571,0.000041,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,490,11,418,2,0.000576,0.000051,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.1,490,11,418,2,0.000518,0.000039,0.000013
192.168.0.1,www.tiktok.com,HTTP/1.0,491,11,418,2,0.000551,0.000047,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,491,11,418,2,0.000550,0.000050,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,492,11,418,2,0.000548,0.000048,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,492,11,418,2,0.000564,0.000048,0.000024
192.168.0.1,www.tiktok.com,HTTP/1.0,493,11,418,2,0.000559,0.000048,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,493,11,418,2,0.000602,0.000063,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.0,494,11,418,2,0.000568,0.000045,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,494,11,418,2,0.000537,0.000045,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,495,11,418,2,0.000592,0.000048,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,495,11,418,2,0.000540,0.000045,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,496,11,418,2,0.000517,0.000047,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,496,11,418,2,0.000516,0.000045,0.000007
192.168.0.1,www.tiktok.com,HTTP/1.0,497,11,418,2,0.000516,0.000047,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,497,11,418,2,0.000518,0.000049,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.0,498,11,418,2,0.000517,0.000040,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,498,11,418,2,0.000558,0.000066,0.000007
192.168.0.1,www.tiktok.com,HTTP/1.0,499,11,418,2,0.000519,0.000039,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.1,499,11,418,2,0.000532,0.000048,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.0,500,11,418,2,0.000591,0.000046,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,500,11,418,2,0.000542,0.000047,0.000012
192.168.0.1,www.tiktok.com,HTTP/1.0,501,11,418,2,0.000779,0.000051,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,501,11,418,2,0.000585,0.000050,0.000027
192.168.0.1,www.tiktok.com,HTTP/1.0,502,11,418,2,0.000525,0.000045,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,502,11,418,2,0.000544,0.000047,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.0,503,11,418,2,0.000632,0.000049,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,503,11,418,2,0.000510,0.000059,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,504,11,418,2,0.000546,0.000048,0.000008
192.168.0.1,www.tiktok.com,HTTP/1.1,504,11,418,2,0.000577,0.000048,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,505,11,418,2,0.000563,0.000048,0.000007
192.168.0.1,www.tiktok.com,HTTP/1.1,505,11,418,2,0.000544,0.000054,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.0,506,11,418,2,0.000673,0.000058,0.000010
192.168.0.1,www.tiktok.com,HTTP/1.1,506,11,418,2,0.000510,0.000038,0.000007
192.168.0.1,www.tiktok.com,HTTP/1.0,507,11,418,2,0.000550,0.000048,0.000009
192.168.0.1,www.tiktok.com,HTTP/1.1,507,11,418,2,0.000565,0.000040,0.000008
